,Application Year,Lens ID,Inventor
11073,2022,112-195-176-774-813,Horowitz Amir
11074,2020,178-965-161-695-023,Laczka Olivier
11075,2020,178-965-161-695-023,Kelly Graham
11076,2023,085-583-448-995-140,Xie Yuqi
11077,2023,085-583-448-995-140,Lou Wenhui
11078,2023,085-583-448-995-140,He Taochen
11079,2023,085-583-448-995-140,Pu Ning
11080,2023,085-583-448-995-140,Yin Hanlin
11081,2023,085-583-448-995-140,Liang Liu
11082,2023,085-583-448-995-140,Chen Qiangda
11083,2023,085-583-448-995-140,Wu Wenchuan
11084,2016,065-609-086-673-01X,Liu Xiao-Lin
11085,2016,065-609-086-673-01X,Cao Wei
11086,2016,065-609-086-673-01X,Li Junfeng
11087,2016,156-748-959-176-16X,Schmidt Gunter
11088,2016,156-748-959-176-16X,Keith Steele
11089,2016,156-748-959-176-16X,Binnig Gerd
11090,2016,156-748-959-176-16X,Higgs Brandon
11091,2016,156-748-959-176-16X,Althammer Sonja
11092,2018,196-029-539-981-453,Yasuhiro Tomoko
11093,2018,196-029-539-981-453,Tanaka Kohei
11094,2018,026-531-687-319-663,Klein Christian
11095,2018,026-531-687-319-663,Lauener Laura
11096,2018,026-531-687-319-663,Seeber Stefan
11097,2018,026-531-687-319-663,Codarri Deak Laura
11098,2018,026-531-687-319-663,Waldhauer Inja
11099,2018,026-531-687-319-663,Umaña Pablo
11100,2018,026-531-687-319-663,Nicolini Valeria G
11101,2020,000-895-696-856-982,Schubbert Suzanne
11102,2020,000-895-696-856-982,Bonzon Christine
11103,2020,000-895-696-856-982,Diaz Juan
11104,2020,000-895-696-856-982,Bernett Matthew
11105,2020,000-895-696-856-982,Holder Patrick
11106,2020,000-895-696-856-982,Desjarlais John
11107,2020,000-895-696-856-982,Hedvat Michael
11108,2020,000-895-696-856-982,Varma Rajat
11109,2020,000-895-696-856-982,Huang Christine Shaoyu
11110,2020,000-895-696-856-982,Rashid Rumana
11111,2021,132-857-949-036-173,Mariathasan Sanjeev
11112,2021,132-857-949-036-173,Banchereau Romain Francois
11113,2021,132-857-949-036-173,Bais Carlos Ernesto
11114,2021,132-857-949-036-173,Assaf Zoe June Fergusson
11115,2021,132-857-949-036-173,Yuen Chi Yung
11116,2022,111-055-425-269-789,You Rui
11117,2022,111-055-425-269-789,Chen Mingyuan
11118,2021,130-516-854-354-058,Du Yejie
11119,2021,130-516-854-354-058,Jin Houcong
11120,2021,130-516-854-354-058,Qu Xiangdong
11121,2021,130-516-854-354-058,Zheng Han
11122,2021,130-516-854-354-058,Pan Qin
11123,2023,033-580-937-840-326,Liu Ye
11124,2023,033-580-937-840-326,Bai Xianhong
11125,2023,033-580-937-840-326,Hou Xiaoshuang
11126,2023,033-580-937-840-326,Zhang Qingjun
11127,2023,033-580-937-840-326,Kong Yirong
11128,2023,033-580-937-840-326,Lee Seon-Jong
11129,2023,033-580-937-840-326,Gao Yonghong
11130,2019,050-761-445-433-731,Bryan Irving
11131,2019,050-761-445-433-731,Mark S Dennis
11132,2019,050-761-445-433-731,Allen Ebens
11133,2019,050-761-445-433-731,Teemu T Junttila
11134,2019,050-761-445-433-731,Ji Li
11135,2022,005-795-971-606-536,Shen Lin
11136,2022,005-795-971-606-536,Lu Zhihao
11137,2022,005-795-971-606-536,Wang Xunqiang
11138,2022,005-795-971-606-536,Cao Yanshuo
11139,2022,005-795-971-606-536,Zhang Xiquan
11140,2022,005-795-971-606-536,Yu Ding
11141,2022,005-795-971-606-536,Yan Jinming
11142,2020,010-384-421-776-885,Bonson Christine
11143,2020,010-384-421-776-885,Diaz Juan
11144,2020,010-384-421-776-885,Hedvat Magnus
11145,2020,010-384-421-776-885,C Huang
11146,2020,010-384-421-776-885,Desjarlais John
11147,2020,010-384-421-776-885,Varma Rajat
11148,2020,010-384-421-776-885,Holder Peter
11149,2020,010-384-421-776-885,Burnett Matthew
11150,2020,010-384-421-776-885,Rashid Rumana
11151,2020,010-384-421-776-885,Schuberth Stefan
11152,2022,057-930-309-521-920,Ibrahim Nageatte
11153,2022,057-930-309-521-920,Blanca Homet Moreno
11154,2022,057-930-309-521-920,Diede Scott
11155,2022,057-930-309-521-920,Ebbinghaus Scot W
11156,2022,057-930-309-521-920,Jain Lokesh
11157,2018,072-320-799-984-631,Ibrahim Nageatte
11158,2018,072-320-799-984-631,Blanca Homet Moreno
11159,2018,072-320-799-984-631,Diede Scott
11160,2018,072-320-799-984-631,Ebbinghaus Scot W
11161,2018,072-320-799-984-631,Jain Lokesh
11162,2022,122-610-034-684-028,Jung Do Kyung
11163,2022,122-610-034-684-028,Yea Kyung Moo
11164,2022,122-610-034-684-028,Baek Moon Chang
11165,2020,094-799-450-113-687,Ahmed Sherif
11166,2020,094-799-450-113-687,Brenner Gary J
11167,2023,160-662-365-883-198,O'Neill Alison
11168,2023,160-662-365-883-198,Chung Jou-Ku
11169,2023,160-662-365-883-198,Hill Jonathan
11170,2023,160-662-365-883-198,White Kerry
11171,2023,160-662-365-883-198,Ross Robert
11172,2023,160-662-365-883-198,Harshman Lauren
11173,2017,199-792-984-093-735,Anderson Bart
11174,2017,199-792-984-093-735,Kandimalla Ekambar
11175,2017,199-792-984-093-735,Nallagatla Subbarao
11176,2018,018-204-565-069-477,Ooi Ann Gee Lisa
11177,2018,018-204-565-069-477,Seet Qihui
11178,2007,029-772-820-347-417,Bedrosian Camille L
11179,2007,029-772-820-347-417,Sonis Stephen T
11180,2007,029-772-820-347-417,Demetri George D
11181,2019,077-079-818-288-548,Lu Yang
11182,2019,077-079-818-288-548,Zheng Yuncheng
11183,2019,077-079-818-288-548,Li Yuanli
11184,2019,077-079-818-288-548,Ma Xinlu
11185,2019,077-079-818-288-548,Li Qiang
11186,2020,098-800-614-674-837,Wu Hai
11187,2020,098-800-614-674-837,Feng Hui
11188,2020,098-800-614-674-837,Chen Bo
11189,2022,059-283-163-345-657,Isaacs Randi
11190,2022,059-283-163-345-657,Hicklin Daniel
11191,2022,059-283-163-345-657,Brodkin Heather
11192,2022,059-283-163-345-657,Seidel-Dugan Cynthia
11193,2022,059-283-163-345-657,Winston William
11194,2022,059-283-163-345-657,Salmeron-Garcia Jose Andres
11195,2022,082-232-870-247-267,Horak Ivan David
11196,2022,082-232-870-247-267,Myo Aung
11197,2015,121-628-705-306-044,Liu Jie
11198,2022,145-156-715-015-054,Liu Xiaowu
11199,2022,145-156-715-015-054,Wang Zongda
11200,2022,145-156-715-015-054,Deng Sujun
11201,2022,145-156-715-015-054,Pan Zhongzong
11202,2022,145-156-715-015-054,Cao Xiaodan
11203,2022,145-156-715-015-054,Wang Xueping
11204,2022,145-156-715-015-054,Yang Xinxiu
11205,2022,145-156-715-015-054,Gu Chunyin
11206,2020,127-491-233-862-256,Kannan Gunasekaran
11207,2020,127-491-233-862-256,Wang Zhulun
11208,2020,127-491-233-862-256,Ali Khaled M K Z
11209,2020,127-491-233-862-256,Takenaka Shunsuke
11210,2020,127-491-233-862-256,Foltz Ian
11211,2020,127-491-233-862-256,Mock Marissa
11212,2020,127-491-233-862-256,Agrawal Neeraj Jagdish
11213,2020,127-491-233-862-256,Bates Daren
11214,2020,148-648-226-894-721,Zhu Ji'An
11215,2020,059-369-800-483-102,Sazinsky Stephen
11216,2020,059-369-800-483-102,Mabry Iii George Robert
11217,2022,132-883-048-696-499,Lim Yoong Wearn
11218,2022,132-883-048-696-499,Johnson David Scott
11219,2022,132-883-048-696-499,Stone Erica Lyn
11220,2022,132-883-048-696-499,Asensio Michael
11221,2022,132-883-048-696-499,Adler Adam Shultz
11222,2022,132-883-048-696-499,Mizrahi Rena Aviva
11223,2020,070-220-212-630-439,Szyldergemajn Altman Sergio Adrian
11224,2020,070-220-212-630-439,Purcea Daniela
11225,2020,070-220-212-630-439,Grégoire Vuagniaux
11226,2020,070-220-212-630-439,Norbert Wiedemann
11227,2022,035-572-861-697-836,Kim Hae Mi
11228,2022,035-572-861-697-836,Cho Eun Ji
11229,2022,035-572-861-697-836,Han Sung Ho
11230,2022,035-572-861-697-836,Kim Ja Young
11231,2022,035-572-861-697-836,Yoon Myeong Jin
11232,2022,035-572-861-697-836,Kim Kyoung Jin
11233,2022,035-572-861-697-836,Park Chae Gyu
11234,2022,035-572-861-697-836,Bae Dong Goo
11235,2022,035-572-861-697-836,Park Heung Rok
11236,2020,017-545-247-771-016,Donghui Ma
11237,2020,017-545-247-771-016,Bryson Paul
11238,2020,017-545-247-771-016,Li Si
11239,2020,017-545-247-771-016,He Wei-Wu
11240,2022,187-232-158-145-168,Cho Eun Ji
11241,2022,187-232-158-145-168,Han Sung Ho
11242,2022,187-232-158-145-168,Kim Ja Young
11243,2022,187-232-158-145-168,Park Chae-Kyu
11244,2022,187-232-158-145-168,Yoon Myung-Jin
11245,2022,187-232-158-145-168,Kim Kyung Jin
11246,2022,187-232-158-145-168,Kim Hye Mi
11247,2022,187-232-158-145-168,Bae Dong Goo
11248,2022,187-232-158-145-168,Park Heung Rok
11249,2018,137-005-687-663-549,Bachireddy Pavan
11250,2016,135-429-043-336-83X,Lee Jong Ho
11251,2016,135-429-043-336-83X,Kim Kyu Tae
11252,2016,135-429-043-336-83X,Lee Hyun Jong
11253,2016,135-429-043-336-83X,Ko Bong Kook
11254,2016,135-429-043-336-83X,Lee Jong Seo
11255,2022,031-988-688-884-331,Rachman Ilya
11256,2022,107-523-040-036-538,Fredriksen Agnete
11257,2022,107-523-040-036-538,Bersaas Audun Trygge Haugen
11258,2022,107-523-040-036-538,Schjetne Karoline
11259,2022,107-523-040-036-538,Granum Stine
11260,2020,112-988-899-028-611,Vader Willemijn
11261,2020,112-988-899-028-611,Jariani Abbas
11262,2020,112-988-899-028-611,Grillet Fanny
11263,2018,068-527-555-000-96X,Wang Pin
11264,2018,068-527-555-000-96X,Li Si
11265,2018,068-527-555-000-96X,Siriwon Natnaree
11266,2021,014-396-879-683-043,Kim Hyungsoo
11267,2021,014-396-879-683-043,Ronai Ze'Ev A
11268,2013,054-854-579-806-95X,Weitzmann M Neale
11269,2022,031-470-186-398-898,Li Qingrou
11270,2022,031-470-186-398-898,Huang Hao-Min
11271,2022,031-470-186-398-898,Zhu Zhen-Ping
11272,2022,031-470-186-398-898,Zhang Xuesai
11273,2013,161-900-702-478-650,Michael Bigler
11274,2013,161-900-702-478-650,Pierce Robert H
11275,2013,161-900-702-478-650,Patricia Bourne
11276,2013,161-900-702-478-650,Linda Liang
11277,2021,092-182-003-367-260,Contaveret Philippe
11278,2020,025-750-502-696-985,Mueller Nancy Kathryn
11279,2020,025-750-502-696-985,Khan Anis
11280,2020,025-750-502-696-985,Cooper Zachary
11281,2020,025-750-502-696-985,Englert Judson
11282,2020,025-750-502-696-985,Martinez Rodriguez Pablo
11283,2020,025-750-502-696-985,Ferte Charles
11284,2020,025-750-502-696-985,Kumar Rakesh
11285,2017,106-379-205-137-899,Schiff Christina
11286,2017,106-379-205-137-899,Narayanan Sujata
11287,2017,106-379-205-137-899,Mariathasan Sanjeev
11288,2020,068-110-584-208-31X,Hutchins Jeff T
11289,2020,068-110-584-208-31X,Jasuja Rahul R
11290,2020,068-110-584-208-31X,Seavey Matthew M
11291,2023,056-377-456-669-303,Lamont John
11292,2023,056-377-456-669-303,Dunlop Marshall
11293,2023,056-377-456-669-303,Marchand Jean-Baptiste
11294,2023,056-377-456-669-303,Remy Christelle
11295,2023,056-377-456-669-303,Fitzgerald Peter
11296,2023,056-377-456-669-303,Schon Shirley
11297,2021,118-488-804-059-085,Chen Cheng
11298,2021,118-488-804-059-085,Wu Fan
11299,2021,118-488-804-059-085,Miao Xiao-Niu
11300,2023,199-252-400-343-132,Lamont John
11301,2023,199-252-400-343-132,Dunlop Marshall
11302,2023,199-252-400-343-132,Marchand Jean-Baptiste
11303,2023,199-252-400-343-132,Fitzgerald Peter
11304,2023,199-252-400-343-132,Schon Shirley
11305,2022,071-437-928-975-823,Huang Jianping
11306,2023,113-913-849-773-488,Song Paul Y
11307,2023,113-913-849-773-488,Kim Yong Man
11308,2023,113-913-849-773-488,Park Sang Woo
11309,2019,170-530-564-768-844,Keler Tibor
11310,2019,170-530-564-768-844,Ohri Nitin
11311,2019,170-530-564-768-844,Michael Yellin
11312,2019,170-530-564-768-844,Guha Chandan
11313,2016,105-574-327-957-067,Ma Meng
11314,2022,002-029-744-051-209,Kapoun Ann
11315,2022,002-029-744-051-209,Lewicki John
11316,2022,002-029-744-051-209,Krishnan Suba
11317,2022,002-029-744-051-209,Schwartz Brian
11318,2019,192-296-045-862-228,Andresen Thomas Lars
11319,2019,192-296-045-862-228,Jones Douglas
11320,2019,192-296-045-862-228,Ahmad Gulzar
11321,2019,192-296-045-862-228,Geretti Elena
11322,2023,028-805-830-990-985,Si Yuanqing
11323,2023,028-805-830-990-985,Zhu Yiling
11324,2023,028-805-830-990-985,Zhang Zhen
11325,2023,028-805-830-990-985,Deng Qiangqiang
11326,2023,028-805-830-990-985,Lang Guojun
11327,2022,106-799-020-232-794,Liu Datao
11328,2022,106-799-020-232-794,Jiao Shasha
11329,2022,106-799-020-232-794,Wang Shuang
11330,2022,106-799-020-232-794,Zhang Jiao
11331,2022,106-799-020-232-794,Wang Rongjuan
11332,2022,106-799-020-232-794,Zeng Dadi
11333,2022,106-799-020-232-794,Zhang Chan
11334,2018,168-023-361-702-96X,Ro Sunhee
11335,2018,168-023-361-702-96X,Hilger James
11336,2018,168-023-361-702-96X,Feng Shibao
11337,2018,168-023-361-702-96X,Huang Jane
11338,2018,168-023-361-702-96X,Xiaoping Zhang
11339,2018,136-232-786-461-647,Wen Chunmei
11340,2018,136-232-786-461-647,Yang Lin
11341,2018,136-232-786-461-647,You Fengtao
11342,2023,176-161-037-978-046,Ro Sunhee
11343,2023,176-161-037-978-046,Hilger James
11344,2023,176-161-037-978-046,Feng Shibao
11345,2023,176-161-037-978-046,Huang Jane
11346,2023,176-161-037-978-046,Xiaoping Zhang
11347,2019,161-547-526-429-504,Kuang Hong
11348,2019,161-547-526-429-504,Liu Meixing
11349,2019,161-547-526-429-504,Wu Hu
11350,2019,161-547-526-429-504,Han Ruoya
11351,2019,161-547-526-429-504,Fan Chunlei
11352,2019,161-547-526-429-504,Mo Yiping
11353,2019,161-547-526-429-504,Zhou Shuping
11354,2019,184-473-893-356-250,Weissleder Ralph
11355,2019,184-473-893-356-250,Garris Christopher
11356,2019,184-473-893-356-250,Arlauckas Sean
11357,2019,184-473-893-356-250,Pittet Mikael J
11358,2020,195-455-721-072-884,Tsai Kenneth Yee
11359,2020,094-235-945-003-339,Fang Xiao
11360,2020,094-235-945-003-339,Jia Xiaoxiao
11361,2020,094-235-945-003-339,Ma Liya
11362,2023,065-296-203-886-82X,Gao Bin
11363,2023,065-296-203-886-82X,Mei Xiaowei
11364,2023,065-296-203-886-82X,Li Xuelong
11365,2023,065-296-203-886-82X,Gu Weiyue
11366,2021,129-116-196-516-60X,Von Andrian Ulrich H
11367,2021,129-116-196-516-60X,Keller Peter
11368,2021,129-116-196-516-60X,Di Pilato Mauro
11369,2021,129-116-196-516-60X,Mempel Thorsten R
11370,2022,001-397-918-693-23X,Spires Vanessa
11371,2022,001-397-918-693-23X,Adams Homer
11372,2022,001-397-918-693-23X,Sahin Ugur
11373,2022,001-397-918-693-23X,Beckmann Karsten
11374,2022,001-397-918-693-23X,Breij Esther Cornelia Wilhelmina
11375,2022,001-397-918-693-23X,Guelen Lars
11376,2022,001-397-918-693-23X,Labrijn Aran Frank
11377,2022,001-397-918-693-23X,Paulmann Claudia
11378,2022,001-397-918-693-23X,Kuzmanov Ivan
11379,2022,001-397-918-693-23X,Niewood Michelle
11380,2022,001-397-918-693-23X,Higgs Brandon
11381,2022,001-397-918-693-23X,Fellermeier-Kopf Sina
11382,2022,001-397-918-693-23X,Neijssen Jost
11383,2022,001-397-918-693-23X,Fereshteh Mark
11384,2022,001-397-918-693-23X,Blum Jordan
11385,2022,001-397-918-693-23X,Bajaj Gaurav
11386,2022,001-397-918-693-23X,Garrido Castro Patricia
11387,2022,001-397-918-693-23X,Hibbert Richard
11388,2022,001-397-918-693-23X,Schuurman Janine
11389,2022,001-397-918-693-23X,Fu Yali
11390,2022,001-397-918-693-23X,Muik Alexander
11391,2022,001-397-918-693-23X,De Kreuk Bart-Jan
11392,2022,001-397-918-693-23X,Gieseke Friederike
11393,2017,025-526-269-942-847,Guoluo Lopov Gennadi
11394,2017,025-526-269-942-847,Xu Jian-Qing
11395,2017,025-526-269-942-847,Wang Zhuozhi
11396,2017,025-526-269-942-847,Li Jing
11397,2019,086-147-252-406-645,Spagnoli Giulio
11398,2019,086-147-252-406-645,Iezzi Giandomenica
11399,2019,086-147-252-406-645,Eppenberger-Castori Serenella
11400,2019,086-147-252-406-645,Cremonesi Eleonora
11401,2017,043-808-836-680-432,Passeron Thierry
11402,2017,043-808-836-680-432,Dao Pascal
11403,2017,043-808-836-680-432,Benhida Rachid
11404,2017,043-808-836-680-432,De Donatis Gian Marco
11405,2017,043-808-836-680-432,Martin Anthony
11406,2020,062-414-874-451-371,Guo Bingshi
11407,2020,062-414-874-451-371,Yang Yuanyuan
11408,2020,062-414-874-451-371,Wang Zhengyi
11409,2020,062-414-874-451-371,Fang Lei
11410,2022,176-542-691-610-560,Kapoun Ann
11411,2022,176-542-691-610-560,Sarikonda Ghanashyam
11412,2022,176-542-691-610-560,Lewicki John
11413,2022,176-542-691-610-560,Wiesner Cedric
11414,2017,097-187-201-311-983,Leonardo Steve
11415,2017,097-187-201-311-983,Bose Nandita
11416,2017,097-187-201-311-983,Fulton Ross
11417,2017,097-187-201-311-983,Gorden Keith
11418,2017,097-187-201-311-983,Graff Jeremy
11419,2019,185-857-691-145-112,Desjardins Christopher
11420,2019,185-857-691-145-112,Wortman Jennifer
11421,2019,185-857-691-145-112,Marnellos Georgios
11422,2019,185-857-691-145-112,Wargo Jennifer
11423,2019,185-857-691-145-112,Henn Matthew
11424,2019,185-857-691-145-112,Gopalakrishnan Vancheswaran
11425,2019,185-857-691-145-112,Diao Liyang
11426,2022,196-572-767-503-490,Zhang Xiaojing
11427,2022,196-572-767-503-490,Xia Ye
11428,2022,196-572-767-503-490,Yan Ping
11429,2022,196-572-767-503-490,Wang Linna
11430,2022,196-572-767-503-490,Huang Yihui
11431,2022,196-572-767-503-490,Zou Jian-Jun
11432,2017,084-001-361-584-243,Mcneel Douglas G
11433,2017,084-001-361-584-243,Colluru Viswa T
11434,2017,084-001-361-584-243,Zahm Christopher D
11435,2021,039-022-380-911-44X,Gray John Dixon
11436,2021,039-022-380-911-44X,Barbara A Swanson
11437,2021,039-022-380-911-44X,Zhou Heyue
11438,2021,039-022-380-911-44X,Gunnar F Kaufmann
11439,2021,039-022-380-911-44X,Randy Gastwirt
11440,2021,123-242-487-799-610,Hou Fangqiang
11441,2021,123-242-487-799-610,Zang Xuelei
11442,2021,123-242-487-799-610,Gao Jie
11443,2021,123-242-487-799-610,Liu Jin
11444,2021,123-242-487-799-610,Zhuang Guanglei
11445,2021,123-242-487-799-610,Jing Ying
11446,2021,123-242-487-799-610,Xue Xinying
11447,2021,123-242-487-799-610,Ma Xidong
11448,2016,166-200-812-103-563,Cantwell Mark J
11449,2016,043-400-732-812-657,Koenig Scott
11450,2016,043-400-732-812-657,Wigginton Jon Marc
11451,2016,043-400-732-812-657,Bonvini Ezio
11452,2016,043-400-732-812-657,Vasselli James
11453,2022,139-552-911-151-739,Mcrae Robert
11454,2022,139-552-911-151-739,Rojkjaer Lisa
11455,2018,023-498-441-790-964,Lee Jong Ho
11456,2018,023-498-441-790-964,Kim Kyu Tae
11457,2018,023-498-441-790-964,Lee Hyun Jong
11458,2018,023-498-441-790-964,Ko Bong Kook
11459,2018,023-498-441-790-964,Lee Jong Seo
11460,2017,128-098-971-921-129,Govindan Serengulam V
11461,2017,128-098-971-921-129,David M Goldenberg
11462,2018,134-446-567-208-570,Gan Zejun
11463,2018,134-446-567-208-570,Wu Xiaochuan
11464,2018,134-446-567-208-570,Li Xuefeng
11465,2020,017-219-571-744-50X,Morrissey Meghan A
11466,2020,017-219-571-744-50X,Vale Ronald D
11467,2020,016-295-626-801-726,Morello Aurore
11468,2020,016-295-626-801-726,Mary Caroline
11469,2020,016-295-626-801-726,Poirier Nicolas
11470,2023,093-557-197-756-436,O'Neill Alison
11471,2023,093-557-197-756-436,Chung Jou-Ku
11472,2023,093-557-197-756-436,Hill Jonathan
11473,2023,093-557-197-756-436,White Kerry
11474,2023,093-557-197-756-436,Ross Robert
11475,2023,093-557-197-756-436,Harshman Lauren
11476,2018,088-583-567-765-70X,Tobin Richard
11477,2018,088-583-567-765-70X,Newell-Rogers Martha Karen
11478,2020,095-115-663-696-667,Poznansky Mark C
11479,2020,095-115-663-696-667,Korochkina Svetlana E
11480,2020,095-115-663-696-667,Leblanc Pierre R
11481,2020,095-115-663-696-667,Gelfand Jeffrey A
11482,2020,140-321-015-649-456,Li Xiufeng
11483,2020,140-321-015-649-456,Fang Shubin
11484,2020,140-321-015-649-456,Lin Jizhen
11485,2020,140-321-015-649-456,Lin Jinxiang
11486,2020,140-321-015-649-456,Jin Rong
11487,2020,140-321-015-649-456,Weng Huanjiao
11488,2023,053-243-444-263-389,Sodir Nicole
11489,2023,053-243-444-263-389,Maddalo Danilo
11490,2023,053-243-444-263-389,Pathria Gaurav
11491,2023,053-243-444-263-389,Adamkewicz Joanne Irene
11492,2023,053-243-444-263-389,Larrocha Pablo Saenz-Lopez
11493,2023,053-243-444-263-389,Eng-Wong Jennifer
11494,2023,053-243-444-263-389,Merchant Mark Andrew
11495,2023,053-243-444-263-389,Lau Jeffrey
11496,2021,180-368-276-204-446,Baeuerle Patrick
11497,2021,180-368-276-204-446,Lofgren Michael
11498,2021,180-368-276-204-446,Anderson Courtney Kay
11499,2021,180-368-276-204-446,Singh Reshma
11500,2021,180-368-276-204-446,Mccarthy Derrick
11501,2021,180-368-276-204-446,Hofmeister Robert
11502,2021,180-368-276-204-446,Ashminova Vania E
11503,2021,180-368-276-204-446,Tighe Robert
11504,2021,180-368-276-204-446,Gutierrez Dario
11505,2017,165-132-543-312-261,Woody James N
11506,2021,026-390-195-639-410,Luo Baoming
11507,2021,026-390-195-639-410,Liu Xiaodi
11508,2021,026-390-195-639-410,Cao Jincheng
11509,2021,026-390-195-639-410,Xu Yanni
11510,2021,162-073-926-144-174,Kuziora Michael
11511,2021,162-073-926-144-174,Si Han
11512,2021,162-073-926-144-174,Higgs Brandon W
11513,2019,097-134-049-885-552,Hashimoto Ari
11514,2019,097-134-049-885-552,Hashimoto Shigeru
11515,2019,097-134-049-885-552,Hirano Satoshi
11516,2019,097-134-049-885-552,Sabe Hisataka
11517,2018,106-009-260-750-364,Mayes Patrick A
11518,2018,106-009-260-750-364,Yada Villi Sapna
11519,2018,106-009-260-750-364,Hopson Christopher B
11520,2018,106-009-260-750-364,Bi Meixia
11521,2020,143-261-701-932-814,Wang Jin
11522,2020,143-261-701-932-814,Tang Qi
11523,2020,143-261-701-932-814,Li Tao
11524,2020,143-261-701-932-814,Ji Jie
11525,2020,143-261-701-932-814,Feng Zhenqing
11526,2020,143-261-701-932-814,Jiang Wei
11527,2020,143-261-701-932-814,Ji Guozhong
11528,2017,048-183-703-896-357,Jonsson Daniel
11529,2017,048-183-703-896-357,Olmarker Kjell
11530,2021,056-841-831-764-019,Youn Jin Won
11531,2021,056-841-831-764-019,Park Jong Sup
11532,2021,056-841-831-764-019,Woo Jung Won
11533,2021,056-841-831-764-019,Sung Young Chul
11534,2017,104-176-598-651-772,Bilic Sanela
11535,2017,104-176-598-651-772,Shen Hai-Ge
11536,2017,104-176-598-651-772,Gu Gary Yi
11537,2017,104-176-598-651-772,Howard Danny Roland
11538,2017,104-176-598-651-772,Manenti Luigi
11539,2017,104-176-598-651-772,Cameron John Scott
11540,2016,054-572-591-379-238,Frankel Stanley
11541,2016,054-572-591-379-238,Gandhi Anita
11542,2022,149-163-964-988-333,Renner Christoph
11543,2022,149-163-964-988-333,Rafiei Anahita
11544,2022,149-163-964-988-333,Kumar Anil
11545,2022,149-163-964-988-333,Marroquin Belaunzaran Osiris
11546,2022,079-323-498-621-878,Zhang Feng
11547,2022,079-323-498-621-878,Joung Julia
11548,2020,011-863-623-697-688,Apostolova Petya
11549,2020,011-863-623-697-688,Duyster Justus
11550,2020,011-863-623-697-688,Zeiser Robert
11551,2020,188-480-575-295-924,Lee John
11552,2019,011-337-643-257-778,Mami-Chouaib Fathia
11553,2019,011-337-643-257-778,Leclerc Marine
11554,2019,011-337-643-257-778,Bismuth Georges
11555,2016,111-198-423-922-228,Ng Grace
11556,2016,111-198-423-922-228,Lang Yunhui
11557,2016,111-198-423-922-228,Liu Yong
11558,2016,111-198-423-922-228,Patel Narendra Kumar B
11559,2016,111-198-423-922-228,Sampson Peter Brent
11560,2016,111-198-423-922-228,Pauls Heinz W
11561,2016,111-198-423-922-228,Li Sze-Wan
11562,2016,111-198-423-922-228,Laufer Radoslaw
11563,2021,193-748-419-949-83X,Landman Bernard
11564,2021,193-748-419-949-83X,Newell-Rogers Martha
11565,2018,190-343-034-008-743,Gaynor Richard Brian
11566,2018,190-343-034-008-743,Ilaria Robert Leslie
11567,2020,026-262-784-899-572,Tran David
11568,2020,026-262-784-899-572,Chen Dong-Jiang
11569,2020,084-184-757-953-062,Si Lu
11570,2020,084-184-757-953-062,Cui Chuanliang
11571,2020,084-184-757-953-062,Yan Xieqiao
11572,2020,084-184-757-953-062,Mao Lili
11573,2020,084-184-757-953-062,Li Caili
11574,2020,084-184-757-953-062,Tang Bixia
11575,2020,084-184-757-953-062,Chi Zhihong
11576,2020,084-184-757-953-062,Bai Xue
11577,2020,084-184-757-953-062,Lian Bin
11578,2020,084-184-757-953-062,Sheng Xinan
11579,2020,084-184-757-953-062,Guo Jun
11580,2020,084-184-757-953-062,Zhou Li
11581,2020,084-184-757-953-062,Wang Xuan
11582,2023,142-640-467-948-589,Novik Shai
11583,2023,142-640-467-948-589,Mevorach Dror
11584,2016,145-949-100-591-012,Pourdehnad Michael
11585,2016,145-949-100-591-012,Chiu Hsiling
11586,2016,145-949-100-591-012,Gandhi Anita
11587,2017,060-187-024-825-111,Knackmuss Stefan
11588,2017,060-187-024-825-111,Reusch Uwe
11589,2017,060-187-024-825-111,Treder Martin
11590,2017,060-187-024-825-111,Marschner Jens-Peter
11591,2022,167-109-001-001-562,Feng Hui
11592,2022,167-109-001-001-562,Yao Sheng
11593,2023,052-053-037-449-131,Hassan Islam
11594,2023,052-053-037-449-131,Wen Patrick
11595,2023,052-053-037-449-131,Cloughesy Tim
11596,2020,061-782-698-695-221,Neelon Kelly
11597,2020,061-782-698-695-221,Zhang Mingxuan
11598,2017,030-993-685-801-422,Gololobov Gennady
11599,2017,030-993-685-801-422,Xu Jian-Qing
11600,2017,030-993-685-801-422,Wang Zhuozhi
11601,2017,030-993-685-801-422,Li Jing
11602,2009,037-474-254-269-809,Weibin Zhu
11603,2009,037-474-254-269-809,Chen Lieping
11604,2009,037-474-254-269-809,Liu Yang
11605,2009,037-474-254-269-809,Jie Tang
11606,2015,079-062-297-100-15X,Courtier Anaïs
11607,2015,079-062-297-100-15X,Weisbuch Sébastien
11608,2015,079-062-297-100-15X,Pasqual Nicolas
11609,2015,079-062-297-100-15X,Manuarii Manuel
11610,2015,079-062-297-100-15X,Mouret Jean-François
11611,2017,164-193-786-825-46X,Angela Goodenough
11612,2017,164-193-786-825-46X,Liang Schweizer
11613,2017,164-193-786-825-46X,Bryan C Barnhart
11614,2017,164-193-786-825-46X,Chen Guodong
11615,2017,164-193-786-825-46X,Mohan Srivisan
11616,2017,164-193-786-825-46X,Jure-Kunkel Maria
11617,2017,164-193-786-825-46X,Edward J Hilt
